Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.045340643042609804,0.0,119.32026354782283
0.2,-0.04207053638639904,0.0,-81.73939952626824
0.3,-0.04335099874540817,0.0,-81.11896993219852
0.4,-0.04199933451275493,0.0,119.43874930776656
0.6,-0.04130490259690718,0.0,119.22343537211418
0.7,-0.037653395315495934,0.0,117.95286555588245
0.8,-0.03881047453199114,0.0,118.38385856151581
0.9,-0.04125043891725086,0.0,118.48806151747704
