iter,ot_cost,elapsed_time
0,7.689857,40.055548429489136
1,9.927433,53.68435025215149
2,10.460522,54.36577105522156
3,10.890156,55.04804229736328
4,11.318881,55.73085331916809
5,11.6365795,56.4116907119751
6,11.977097,57.096094846725464
7,12.236614,57.78374934196472
8,12.55475,58.47047567367554
9,12.674156,59.15221953392029
10,12.200038,84.01635003089905
11,11.451212,84.70633554458618
12,10.918382,85.38701033592224
13,10.560031,86.06708431243896
14,10.121506,86.75657367706299
15,7.892596,87.43668746948242
16,6.9602795,88.11717343330383
17,3.8998013,88.79794597625732
18,1.1299672,89.47918820381165
19,-2.3058672,90.16787075996399
20,-2.689283,115.21120429039001
21,-5.950251,115.90292358398438
22,-8.564337,116.58683824539185
23,-8.804618,117.27243947982788
24,-11.672942,117.95334839820862
25,-16.88458,118.63545989990234
26,-13.339361,119.32323098182678
27,-13.92495,120.0097177028656
28,-14.334938,120.69166231155396
29,-14.161122,121.37377142906189
30,-14.344863,122.73993158340454
31,-20.426931,123.4261302947998
32,-34.587093,124.11178421974182
33,-25.835594,124.80637550354004
34,-21.802303,125.49435424804688
35,-19.719692,126.17785382270813
36,-18.08112,126.8590407371521
37,-17.902805,127.54042363166809
38,-14.037308,128.2238473892212
39,-14.118559,128.90604639053345
40,-12.000153,130.2675702571869
41,-14.677451,130.954980134964
42,-13.533689,131.6384301185608
43,-17.713018,132.32844829559326
44,-8.467567,133.01592755317688
45,-7.8807917,133.69992995262146
46,-6.1831865,134.383056640625
47,-5.6080894,135.0643389225006
48,-4.7394404,135.75321435928345
49,-3.811885,136.43554735183716
50,-2.7809951,137.7928650379181
51,-3.2742171,138.49391961097717
52,-2.9300492,139.17717504501343
53,-2.415204,139.8649799823761
54,-2.1265538,140.54634380340576
55,-1.7979574,141.22706580162048
56,-1.6969537,141.91592264175415
57,-1.5924796,142.5964879989624
58,-1.5700026,143.28305172920227
59,-1.5932052,143.97309923171997
60,-1.5302463,145.33767247200012
61,-1.575618,146.02880454063416
62,-1.4977462,146.71641182899475
63,-1.4715807,147.40252780914307
64,-1.5014075,148.10253143310547
65,-1.5751848,148.79549956321716
66,-1.5135598,149.4770667552948
67,-1.6057609,150.15924096107483
68,-1.7703651,150.84695625305176
69,-1.7163699,151.53746819496155
70,-1.6808687,152.89107608795166
71,-1.5435154,153.58323550224304
72,-1.524637,154.26810359954834
73,-1.464088,154.96098685264587
74,-1.5167875,155.65678787231445
75,-1.4973141,156.3389732837677
76,-1.6757114,157.02115607261658
77,-1.6155261,157.7046604156494
78,-1.5269206,158.38708877563477
79,-1.5051262,159.08476209640503
80,-1.427746,160.4386761188507
81,-1.3853372,161.12683296203613
82,-1.3693638,161.80941152572632
83,-1.2927387,162.50399041175842
84,-1.1801887,163.1860330104828
85,-1.0811872,163.8694314956665
86,-0.9820112,164.57100367546082
87,-0.9221967,165.25732707977295
88,-0.8600018,165.93840742111206
89,-0.78990084,166.62142944335938
90,-0.6998259,167.9851565361023
91,-0.64631873,168.66727328300476
92,-0.57315093,169.35674715042114
93,-0.52215654,170.04514408111572
94,-0.44505024,170.7271282672882
95,-0.3785897,171.41141510009766
96,-0.35410148,172.099445104599
97,-0.32336593,172.78289127349854
98,-0.32120264,173.4739556312561
99,-0.33028895,174.156804561615
100,-0.256104,175.51404809951782
101,-0.23247099,176.20996189117432
102,-0.19331527,176.8970901966095
103,-0.15969026,177.581440448761
104,-0.11417472,178.26291418075562
105,-0.08901155,178.94534349441528
106,-0.06639063,179.6254222393036
107,-0.060213923,180.30489110946655
108,-0.06843269,180.99369597434998
