Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.014318004,0.002010728,-5.037696660762012
3,-0.012033561,0.0021007191,-5.914692247966887
4,-0.010725412,0.0023962245,-7.257748722761171
