Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.014889683,0.0056621316,-5.736317932640668
3,-0.009367647,0.004663693,-4.565160674822982
4,-0.010389766,0.0032102054,-7.933094276115298
