Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04205496643864831,0.0,116.85566854476929
0.2,-0.0377816359202067,0.0,114.02698618173599
0.3,-0.032240933179855345,0.0,113.52841311693192
0.4,-0.03003702759742737,0.0,111.84599024057388
0.6,-0.02852573045870153,0.0,109.8700743317604
0.7,-0.026383466011769063,0.0,108.66242009401321
0.8,-0.024057693424678984,0.0,109.21005654335022
0.9,-0.024092806237084523,0.0,107.96031844615936
