Lambda,Average Penalty,Standard Deviation,Average Reward
1,-0.017853025,0.008667912,-3.9861789327932637
2,-0.014372046,0.0074327053,-4.900382861532562
3,-0.013031415,0.0055819224,-6.163113055698341
4,-0.012815206,0.0069976267,-7.828837108211592
5,-0.012544805,0.009632319,-9.509113503471017
