Lambda,Average Penalty,Standard Deviation,Average Reward
1,-0.016077315,0.0078728935,-3.7177277053790747
2,-0.01578992,0.0066248137,-4.999445923321764
3,-0.013048725,0.006706678,-5.841839693710208
4,-0.010466215,0.0046297433,-6.596089612860233
5,-0.009020134,0.0045576924,-8.247054677270352
