Lambda,Average Penalty,Standard Deviation,Average Reward
1,-0.019483551,0.008033276,-4.3132853729394265
2,-0.015270225,0.0063423603,-5.290187954960857
3,-0.012409311,0.005871032,-5.953958160500042
4,-0.011444428,0.0046046088,-7.3510954646859314
5,-0.009809152,0.0044990736,-8.584532072083093
