Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.017135432,0.0077981125,-4.933034493942978
3,-0.011770858,0.0051670633,-6.6618996996432545
4,-0.010915666,0.004154557,-7.636384210363031
