Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.01691565,0.0077233077,-4.956108381645754
3,-0.011446111,0.00504861,-6.933341263979673
4,-0.011649854,0.0056899902,-7.82235544808209
