Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.008536746,0.004039361,-4.820574234379455
3,-0.0074385866,0.0035767083,-5.661247249506414
4,-0.0061211744,0.0022916384,-6.9071249552071095
