Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.008536746,0.0,-4.820574234379455
3,-0.007721332,0.00014619902,-5.67172221752815
4,-0.007806594,0.0018388465,-7.2897843243367975
