Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06583956078084938,0.0015909895588368437,119.75604133009911
0.1,-0.040741309309242045,0.0009128869335433928,-65.14425560832024
0.2,-0.039640902758409126,0.001123544241661322,34.763790249824524
0.3,-0.039932197591001035,0.0014507284101063632,53.48453816771507
0.4,-0.03670851728494353,0.0012314792626323622,111.75179851651191
0.5,-0.03283332787805614,0.002266593283569338,110.56415537595748
0.6,-0.02958057676425872,0.0025823003132007688,109.54881819486619
0.7,-0.028695678687875315,0.0012564757988179844,108.46059250831604
0.8,-0.026557917314359268,0.0012986034201599745,107.80751038193702
0.9,-0.02550545169290087,0.000746350230107423,106.95231700539588
1.0,-0.027671679114505177,0.0006771482934788354,105.18437597751617
