Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.0656658061555028,0.0012335068862086422,119.86189630627632
0.1,-0.03899997073834653,0.0010191737991918387,-86.61967089772224
0.2,-0.03932601752032754,0.0014505948529898146,-87.38827584385872
0.3,-0.0399855283287027,0.0017066348595108584,-88.46208988428116
0.4,-0.03799536371020142,0.0020632955364045026,111.42824024558067
0.5,-0.0281470250556859,0.001113668147795947,91.2432817697525
0.6,-0.028017784285607483,0.0007804096345933397,70.00892493128777
0.7,-0.027490323190101966,0.00116606960352786,28.885853350162506
0.8,-0.027186700493941972,0.0010111531544611547,27.997626221179964
0.9,-0.02626609221823125,0.0015744599238581938,-73.89476683735847
1.0,-0.027511082643720215,0.0022456163433888076,-55.97547276616096
