Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.0652293697082542,0.0010168233186100023,119.58149761557578
0.1,-0.04878965630280655,0.0011074262806427336,-43.870440220832826
0.2,-0.04705969527551056,0.0018007721449848253,-5.611494517326355
0.3,-0.04505913506895254,0.0014505181579345795,92.97550706267357
0.4,-0.04038733961209725,0.0012271231589384875,111.20789259076119
0.5,-0.027081662529408645,0.0019366461953945937,111.09872686862946
0.6,-0.025852968172848167,0.002108866354579855,110.2618013381958
0.7,-0.02387409792829997,0.001257091986115564,109.55604879260063
0.8,-0.02479118770429778,0.0007776614443178278,108.46326156258583
0.9,-0.02494177543778751,0.0009824164754902043,107.34624794125557
1.0,-0.02742892925015198,0.0017923847109342186,105.1507805287838
