Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.013551327,0.00090940896,-4.455446548765176
3,-0.0113674,0.0018631024,-6.717120422972367
4,-0.009864108,0.0018989871,-7.087922143815085
