iter,ot_cost,elapsed_time
0,-0.0866531,130.46739649772644
1,-0.077508874,141.36661767959595
2,-0.06971879,152.50266098976135
3,-0.06314242,163.59459137916565
4,-0.056099277,174.49231100082397
5,-0.04948156,185.43180584907532
6,-0.043927558,196.39069032669067
7,-0.039465345,207.50408005714417
8,-0.03495406,218.60068941116333
9,-0.030986343,229.7242612838745
10,-0.027518937,251.71883034706116
11,-0.024174664,262.76048946380615
12,-0.021100933,273.68634271621704
13,-0.018573288,284.80380296707153
14,-0.015986757,295.85291814804077
15,-0.013754942,307.0314939022064
16,-0.012189347,318.0882902145386
17,-0.010945981,329.402663230896
18,-0.009648513,340.670804977417
19,-0.008470882,351.6296260356903
20,-0.008047964,373.46768403053284
21,-0.0070383125,384.6036117076874
22,-0.006137323,395.73662400245667
23,-0.0045731203,407.2038950920105
24,-0.0038569395,418.41408228874207
25,-0.0027392644,429.8384139537811
26,-0.0012946764,441.0467712879181
27,0.0010910151,452.2255802154541
28,0.0010803404,463.45489525794983
29,0.0026605476,474.4713785648346
30,0.003269003,496.99445104599
31,0.0038113338,508.10417127609253
32,0.0036512432,519.2951166629791
33,0.0064560105,530.3963871002197
34,0.0076855836,541.4902963638306
35,0.008432053,552.4734265804291
36,0.011880973,563.4446520805359
37,0.011144981,574.5724577903748
38,0.013698514,585.6897032260895
39,0.012220489,596.7771687507629
40,0.014804208,619.1266431808472
41,0.014086053,630.1678330898285
42,0.01387043,641.3780469894409
43,0.017717564,652.5172972679138
44,0.016284572,663.7073950767517
45,0.020167124,674.8104801177979
46,0.02751232,686.0829834938049
47,0.018211378,697.0527565479279
48,0.033139043,708.2560346126556
49,0.01994745,719.3260433673859
50,0.021045065,741.091278553009
51,0.024039408,752.1346666812897
52,0.022905912,763.2712550163269
53,0.022695214,774.2998702526093
54,0.022533711,785.2174406051636
55,0.022330232,796.3254582881927
56,0.024835892,807.5344140529633
57,0.027778745,818.6438090801239
58,0.0232384,829.7243158817291
59,0.02497711,840.8350338935852
60,0.02489732,863.0102224349976
61,0.024053551,874.3001568317413
62,0.025476485,885.2761743068695
63,0.025823662,896.1887030601501
64,0.024993043,907.279144525528
65,0.028773034,918.3531165122986
66,0.028305063,929.337922334671
67,0.02704799,940.2835404872894
68,0.029757686,951.3056490421295
69,0.028264275,962.519232749939
70,0.031287868,984.6848006248474
71,0.02894038,995.6459839344025
72,0.032362908,1006.7960684299469
73,0.03192612,1017.841521024704
74,0.0331713,1029.0131590366364
