Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.01686577,0.00039310512,-4.934017140552896
3,-0.014934863,0.00033110788,-6.0674536993308
4,-0.011610878,0.00027101405,-7.508885678681544
