Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.017057793,0.0077285846,-4.943581959954463
3,-0.015215824,0.0070344144,-6.020441690739244
4,-0.011581373,0.0052122287,-7.281379252672195
