Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.0162468,0.007166867,-4.9433909006824255
3,-0.01433904,0.0062678824,-6.192765382013749
4,-0.011456062,0.005711264,-7.783857050258666
