Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.017363086,0.0076849703,-4.927942729814822
3,-0.015197774,0.006668993,-6.0870061390800405
4,-0.011266841,0.004044239,-7.310661806352437
