Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.0166038,0.0074048736,-4.969545090920292
3,-0.014812944,0.006123229,-6.0184114429168405
4,-0.012080559,0.0050856457,-7.502331539872102
