Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.008536746,0.004039361,-4.820574234379455
3,-0.0082455175,0.003882489,-6.139561010175385
4,-0.007227688,0.0029465666,-6.794025929644704
