Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.008536746,0.004039361,-4.820574234379455
3,-0.008019896,0.0035783823,-5.893977041309699
4,-0.006713846,0.0026119621,-6.767965881433338
