2025-04-18 15:01:28,746 INFO    wandb-upload_0:38004 [upload_job.py:push():130] Uploaded file /tmp/tmpw8k4rgs2wandb/k11jqr6f-wandb-metadata.json
2025-04-18 15:01:29,335 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20250418_150124-v1oa2r16/files/requirements.txt
2025-04-18 15:01:29,335 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:30,712 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:31,335 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:35,712 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:38,239 INFO    StreamThr :38004 [internal.py:wandb_internal():85] W&B internal server running at pid: 38004, started at: 2025-04-18 15:01:38.239027
2025-04-18 15:01:38,241 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status
2025-04-18 15:01:38,242 INFO    WriterThread:38004 [datastore.py:open_for_write():87] open: ./wandb/run-20250418_150138-ehkd6lsa/run-ehkd6lsa.wandb
2025-04-18 15:01:38,243 DEBUG   SenderThread:38004 [sender.py:send():378] send: header
2025-04-18 15:01:38,246 DEBUG   SenderThread:38004 [sender.py:send():378] send: run
2025-04-18 15:01:38,837 INFO    SenderThread:38004 [dir_watcher.py:__init__():211] watching files in: ./wandb/run-20250418_150138-ehkd6lsa/files
2025-04-18 15:01:38,837 INFO    SenderThread:38004 [sender.py:_start_run_threads():1123] run started: ehkd6lsa with start time 1744988498.239192
2025-04-18 15:01:38,846 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: check_version
2025-04-18 15:01:38,846 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: check_version
2025-04-18 15:01:39,007 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: run_start
2025-04-18 15:01:39,008 DEBUG   HandlerThread:38004 [system_info.py:__init__():26] System info init
2025-04-18 15:01:39,008 DEBUG   HandlerThread:38004 [system_info.py:__init__():41] System info init done
2025-04-18 15:01:39,008 INFO    HandlerThread:38004 [system_monitor.py:start():194] Starting system monitor
2025-04-18 15:01:39,008 INFO    SystemMonitor:38004 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-18 15:01:39,009 INFO    HandlerThread:38004 [system_monitor.py:probe():214] Collecting system info
2025-04-18 15:01:39,009 INFO    SystemMonitor:38004 [interfaces.py:start():188] Started cpu monitoring
2025-04-18 15:01:39,010 INFO    SystemMonitor:38004 [interfaces.py:start():188] Started disk monitoring
2025-04-18 15:01:39,011 INFO    SystemMonitor:38004 [interfaces.py:start():188] Started gpu monitoring
2025-04-18 15:01:39,011 INFO    SystemMonitor:38004 [interfaces.py:start():188] Started memory monitoring
2025-04-18 15:01:39,012 INFO    SystemMonitor:38004 [interfaces.py:start():188] Started network monitoring
2025-04-18 15:01:39,017 DEBUG   HandlerThread:38004 [system_info.py:probe():150] Probing system
2025-04-18 15:01:39,018 DEBUG   HandlerThread:38004 [system_info.py:_probe_git():135] Probing git
2025-04-18 15:01:39,023 DEBUG   HandlerThread:38004 [system_info.py:_probe_git():143] Probing git done
2025-04-18 15:01:39,023 DEBUG   HandlerThread:38004 [system_info.py:probe():198] Probing system done
2025-04-18 15:01:39,023 DEBUG   HandlerThread:38004 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-1086-azure-x86_64-with-glibc2.31', 'python': '3.11.11', 'heartbeatAt': '2025-04-18T15:01:39.017680', 'startedAt': '2025-04-18T15:01:38.235152', 'docker': None, 'cuda': None, 'args': ('--config_path', './configs/sphere/mfm.yaml'), 'state': 'running', 'program': '-m mfm.train.main', 'codePathLocal': None, 'git': {'remote': 'https://github.com/kksniak/metric-flow-matching.git', 'commit': 'c58400b7a32f7d4e7780fe4fc49ed0e8ffdff734'}, 'email': None, 'root': '/home/azureuser/localfiles/HTI/metric-flow-matching', 'host': 'hmka3-on20250416', 'username': 'azureuser', 'executable': '/home/azureuser/miniconda/envs/mfm/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2593.9949999999994, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}, {'current': 2593.995, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 118.05400085449219, 'used': 73.41025924682617}}, 'gpu': 'Tesla V100-PCIE-16GB', 'gpu_count': 2, 'gpu_devices': [{'name': 'Tesla V100-PCIE-16GB', 'memory_total': 17179869184}, {'name': 'Tesla V100-PCIE-16GB', 'memory_total': 17179869184}], 'memory': {'total': 220.20083618164062}}
2025-04-18 15:01:39,023 INFO    HandlerThread:38004 [system_monitor.py:probe():224] Finished collecting system info
2025-04-18 15:01:39,023 INFO    HandlerThread:38004 [system_monitor.py:probe():227] Publishing system info
2025-04-18 15:01:39,023 DEBUG   HandlerThread:38004 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-04-18 15:01:39,838 INFO    Thread-25 :38004 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20250418_150138-ehkd6lsa/files/conda-environment.yaml
2025-04-18 15:01:40,713 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:41,642 DEBUG   HandlerThread:38004 [system_info.py:_save_conda():222] Saving conda packages done
2025-04-18 15:01:41,643 INFO    HandlerThread:38004 [system_monitor.py:probe():229] Finished publishing system info
2025-04-18 15:01:41,643 DEBUG   SenderThread:38004 [sender.py:send():378] send: files
2025-04-18 15:01:41,643 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2025-04-18 15:01:41,763 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: python_packages
2025-04-18 15:01:41,763 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: python_packages
2025-04-18 15:01:41,764 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: stop_status
2025-04-18 15:01:41,764 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: stop_status
2025-04-18 15:01:41,838 INFO    Thread-25 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150138-ehkd6lsa/files/conda-environment.yaml
2025-04-18 15:01:41,838 INFO    Thread-25 :38004 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20250418_150138-ehkd6lsa/files/wandb-metadata.json
2025-04-18 15:01:41,838 INFO    Thread-25 :38004 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20250418_150138-ehkd6lsa/files/requirements.txt
2025-04-18 15:01:42,145 INFO    wandb-upload_0:38004 [upload_job.py:push():130] Uploaded file /tmp/tmpus8px85uwandb/2azjq63f-wandb-metadata.json
2025-04-18 15:01:42,191 DEBUG   SenderThread:38004 [sender.py:send():378] send: telemetry
2025-04-18 15:01:42,832 DEBUG   SenderThread:38004 [sender.py:send():378] send: config
2025-04-18 15:01:42,838 INFO    Thread-25 :38004 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20250418_150138-ehkd6lsa/files/output.log
2025-04-18 15:01:43,482 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: stop_status
2025-04-18 15:01:43,482 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: stop_status
2025-04-18 15:01:43,814 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:44,839 INFO    Thread-25 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150138-ehkd6lsa/files/output.log
2025-04-18 15:01:45,339 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:46,478 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:48,796 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:48,797 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:48,798 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:48,799 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:48,807 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:48,808 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:48,808 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:48,808 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:48,815 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:49,340 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:49,340 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:01:50,008 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:50,009 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:50,009 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:50,009 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:50,340 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:01:51,266 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:51,267 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:51,267 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:51,268 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:51,276 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:51,277 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:51,277 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:51,277 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:51,341 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:01:51,341 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:51,528 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:53,224 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:53,225 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:53,225 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:53,225 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-18 15:01:53,341 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/wandb-summary.json
2025-04-18 15:01:53,342 INFO    Thread-12 :38004 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20250418_150124-v1oa2r16/files/output.log
2025-04-18 15:01:53,815 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: status_report
2025-04-18 15:01:54,188 DEBUG   HandlerThread:38004 [handler.py:handle_request():158] handle_request: partial_history
2025-04-18 15:01:54,189 DEBUG   SenderThread:38004 [sender.py:send():378] send: history
2025-04-18 15:01:54,189 DEBUG   SenderThread:38004 [sender.py:send_request():405] send_request: summary_record
2025-04-18 15:01:54,189 INFO    SenderThread:38004 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
