iter,ot_cost,elapsed_time
0,-0.111455835,51.561506509780884
1,-0.09606235,54.81600880622864
2,-0.07935432,58.02091455459595
3,-0.07198196,61.15404915809631
4,-0.06783937,64.46781516075134
5,-0.0596535,67.7191333770752
6,-0.036978245,70.95968055725098
7,-0.021056948,74.30487847328186
8,-0.021254335,77.47251343727112
9,-0.005807491,80.72988772392273
10,0.0010098163,87.30530834197998
11,-0.0067469347,90.57738947868347
12,0.008147432,93.78780102729797
13,0.011758634,97.03077673912048
14,0.018602127,100.32991027832031
15,0.033719026,103.60169506072998
16,0.034992803,106.97763133049011
17,0.039346434,110.40512585639954
18,0.0140607655,113.8044171333313
19,0.016298952,117.07935237884521
20,0.015252049,123.5541365146637
21,0.02745474,126.91941571235657
22,0.027206032,130.20346879959106
23,0.03470051,133.45843148231506
24,0.05587572,136.72194981575012
