Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.016938616,0.0073589445,-4.878158842748962
3,-0.015030948,0.006642744,-5.885748995817266
4,-0.011113695,0.0051178057,-7.482039880752564
