Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.016000958,0.0066888137,-4.976611021475401
3,-0.013468599,0.0052725747,-6.259022643789649
4,-0.011060942,0.0037332834,-7.456120217218995
