Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.0156030115,0.0065539014,-4.907881624181755
3,-0.013120094,0.0052029327,-6.067403799435124
4,-0.010682718,0.003957127,-7.04059210754931
