Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.015419103,0.000419555,-4.9355892991181465
3,-0.01296947,0.0003696907,-6.207414905531332
4,-0.010652633,0.00049132,-7.494989407602698
