Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.008868138,0.0007860516,-5.960639086750597
3,-0.009352412,0.0015248256,-6.995305308466777
4,-0.009738607,0.001780263,-7.765466732881032
