Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.03813351222446987,0.0,-87.22669702768326
0.2,-0.0389356200511639,0.0,-86.91701936721802
0.3,-0.03928665518760681,0.0,-88.02553951740265
0.4,-0.039998460383642284,0.0,111.27489221096039
0.6,-0.024109452198713254,0.0,110.55236572027206
0.7,-0.023911939561367036,0.0,109.95473283529282
0.8,-0.02582310438156128,0.0,108.48939806222916
0.9,-0.025563942223060424,0.0,107.14494770765305
