Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06553651262274288,0.0013787710365479496,99.5500333070755
0.1,-0.04567384671132563,0.0010746738283737367,-24.355020296573638
0.2,-0.04312158211884641,0.0014389843087485531,-5.994202721118927
0.3,-0.04060811649475779,0.0012659320768249316,32.63619936704636
0.4,-0.034370127399131575,0.0013051528005918864,-48.66517235636711
0.5,-0.027080100860465944,0.0011113316939997241,91.25991774201393
0.6,-0.026472050061086588,0.0017389750305510097,70.18040759563446
0.7,-0.0261478168027924,0.0008541827312105051,69.25226969718933
0.8,-0.02629429357927298,0.001456299738217945,47.95775937438011
0.9,-0.02713345883799016,0.0011477598980816535,-13.88224043250084
1.0,-0.028560043497662897,0.001339890666209147,104.8907621383667
