Lambda,Average Penalty,Penalty StdDev,Average Reward
0.0,-0.06582546878372257,0.0001916319430783368,115.69151378393174
0.1,-0.043512416469778395,0.003062772788103165,-68.93036461234092
0.2,-0.04129742843230464,0.002861318863835196,-26.28348701715469
0.3,-0.039747684691176455,0.0023957621165966456,8.37408706665039
0.4,-0.035894271934922166,0.0026483139153510257,3.161579719781875
0.5,-0.028630737398314544,0.0032723055360546244,107.30760649204254
0.6,-0.027531747670293694,0.0038344638411297836,98.22394505023956
0.7,-0.02705093546971262,0.0041669427678367186,105.15804777145385
0.8,-0.02638499597973786,0.00408334058302325,104.09162419438363
0.9,-0.027153870994409125,0.003737516664498125,86.737656904459
1.0,-0.028005845451483775,0.001949759375366526,105.11754214167595
