Lambda,Average Penalty,Penalty StdDev,Average Reward
0.0,-0.06585771455469558,0.00036773971029903786,115.67560101747513
0.1,-0.04354825751005263,0.0030446081205230376,-60.83838818430901
0.2,-0.04150132206513386,0.0026401664140743237,-6.117771929502487
0.3,-0.0394174121335367,0.0027162442766001183,8.466769844293594
0.4,-0.0355803918220141,0.002511358513069225,-0.9089071595668798
0.5,-0.028445142348183045,0.003910808458950754,107.3103772521019
0.6,-0.027412324129793275,0.003622310161063197,102.21874935030937
0.7,-0.027424451232376183,0.0036855171955622497,101.08668446421623
0.8,-0.02656286967714585,0.004048593312737235,87.98755532622337
0.9,-0.027041808749388663,0.0035134006759170375,94.78987949132919
1.0,-0.02801414769577803,0.0022463555040079914,105.11719663381578
