iter,ot_cost,elapsed_time
0,8.185457,38.94589591026306
1,9.78868,53.25245380401611
2,10.428875,53.937758684158325
3,10.780153,54.62515926361084
4,11.287043,55.30994248390198
5,11.717513,55.99706792831421
6,12.142498,56.68539071083069
7,12.398902,57.36899423599243
8,12.914572,58.052536725997925
9,13.008071,58.75061511993408
10,13.158085,84.4086697101593
11,13.055586,85.09986925125122
12,12.365303,85.78815031051636
13,12.528284,86.47484016418457
14,11.866257,87.16554665565491
15,10.187331,87.85005903244019
16,9.335436,88.53628706932068
17,6.175935,89.22276043891907
18,3.7470589,89.90795755386353
19,0.9615288,90.59514737129211
20,-1.4340224,117.19203591346741
21,-26.504831,117.88337445259094
22,-6.2722597,118.56987714767456
23,-9.377437,119.25684309005737
24,-11.138084,119.9395661354065
25,-13.017441,120.62228918075562
26,-20.92907,121.30560564994812
27,-17.254423,121.98859596252441
28,-18.361801,122.67164397239685
29,-49.934856,123.35475850105286
30,-27.156288,124.71739935874939
31,-24.692596,125.4003632068634
32,-23.04683,126.08332228660583
33,-23.007492,126.76594257354736
34,-22.850504,127.45799088478088
35,-21.934372,128.14268374443054
36,-21.847195,128.83222341537476
37,-18.490877,129.51552295684814
38,-19.587898,130.19702649116516
39,-19.147804,130.88942170143127
40,-14.655403,132.25037837028503
41,-52.435646,132.9393801689148
42,-13.146153,133.6336727142334
43,-33.110306,134.32110261917114
44,-9.974079,135.00929021835327
45,-11.473252,135.6956856250763
46,-8.426741,136.3836076259613
47,-6.9212327,137.07590770721436
48,-6.4062033,137.76117134094238
49,-5.4073153,138.44397139549255
50,-4.8469453,139.819189786911
51,-5.0414658,140.51549649238586
52,-4.468312,141.20325708389282
53,-3.8059676,141.88605976104736
54,-3.2234414,142.57194757461548
55,-2.9111376,143.25362730026245
56,-2.4880688,143.9408552646637
57,-2.154079,144.6272451877594
58,-1.919003,145.30963468551636
59,-1.7904483,146.0078022480011
60,-1.7028214,147.37667274475098
61,-1.569777,148.06056189537048
62,-1.557777,148.74377346038818
63,-1.464889,149.43067264556885
64,-1.4557936,150.11210751533508
65,-1.4675212,150.79644560813904
66,-1.4035022,151.480548620224
67,-1.405499,152.16779589653015
68,-1.4751027,152.86066794395447
69,-1.6740755,153.54634833335876
70,-1.6497216,154.91455340385437
71,-1.6811247,155.59880375862122
72,-1.6125271,156.2965452671051
73,-1.5673814,156.98015785217285
74,-1.5740621,157.66769218444824
75,-1.5402479,158.35224199295044
76,-1.5923227,159.05055785179138
77,-1.5581584,159.7359538078308
78,-1.5232984,160.4204649925232
79,-1.4666283,161.11659002304077
80,-1.3994703,162.48606657981873
81,-1.4189777,163.1763517856598
82,-1.3210523,163.85918164253235
83,-1.2968571,164.54205751419067
84,-1.2321091,165.23600268363953
85,-1.1534078,165.91956996917725
86,-1.1073364,166.6089494228363
87,-1.0492702,167.29616379737854
88,-0.9343712,167.98910212516785
89,-0.85939634,168.67123079299927
90,-0.74140716,170.02595448493958
91,-0.66826826,170.7200891971588
92,-0.60450375,171.40338921546936
93,-0.5698269,172.098699092865
94,-0.48476428,172.7872667312622
95,-0.41278356,173.46931767463684
96,-0.36704677,174.1525444984436
97,-0.30001146,174.8353991508484
98,-0.27477652,175.5183868408203
99,-0.2869658,176.2028205394745
100,-0.25980318,177.56671857833862
101,-0.14907116,178.27277135849
102,-0.2611454,178.9564290046692
103,-0.21842694,179.63924193382263
104,-0.20752311,180.32182431221008
105,-0.17851925,181.00353026390076
106,-0.15036213,181.68528079986572
107,-0.118688464,182.37818908691406
108,-0.09901261,183.06106758117676
109,-0.07153845,183.74338579177856
110,-0.034409046,185.10780024528503
111,-0.01329577,185.7907612323761
112,0.0027749538,186.47398710250854
113,0.018731236,187.15946340560913
114,0.036848545,187.84137654304504
115,0.06481159,188.52290964126587
116,0.082347155,189.21164059638977
117,0.10808349,189.9042751789093
118,0.14387715,190.59533596038818
119,0.17921281,191.2808587551117
120,0.19462597,192.64199328422546
121,0.21010506,193.3250994682312
122,0.17344224,194.00885939598083
123,0.20864546,194.6919412612915
124,0.22257352,195.3810122013092
125,0.23301911,196.0638873577118
126,0.2534244,196.7574586868286
127,0.24725103,197.4489688873291
128,0.2442646,198.1326744556427
129,0.2786069,198.81687664985657
130,0.29443622,200.18125820159912
131,0.2963034,200.86416625976562
132,0.3050257,201.54636907577515
133,0.28641784,202.23353815078735
134,0.29696405,202.91642475128174
135,0.28047097,203.60209369659424
136,0.32645416,204.2844922542572
137,0.33293164,204.96761965751648
138,0.3451842,205.6497344970703
139,0.36483955,206.33146595954895
140,0.3695774,207.69046711921692
141,0.39954364,208.37510228157043
142,0.3900448,209.06916093826294
143,0.39699948,209.75546312332153
144,0.40470326,210.43864488601685
145,0.40747416,211.12329363822937
146,0.41683602,211.81646490097046
147,0.425259,212.50058937072754
148,0.42490125,213.19989943504333
149,0.4419818,213.88183784484863
150,0.4284923,215.24657201766968
151,0.35616207,215.9684443473816
152,0.37664044,216.6578643321991
153,0.37907243,217.34210968017578
154,0.37805283,218.03127646446228
155,0.38904464,218.71380257606506
156,0.3985678,219.39696145057678
157,0.39017892,220.08016347885132
158,0.39001596,220.76432919502258
159,0.39995039,221.4472439289093
160,0.40008533,222.81351399421692
161,0.3724742,223.49709248542786
162,0.37341487,224.18773531913757
163,0.3964721,224.8705382347107
164,0.43310893,225.5531497001648
165,0.444916,226.23526334762573
166,0.38313854,226.91899037361145
167,0.3885169,227.6017668247223
168,0.42239296,228.28440594673157
169,0.48187888,228.9660758972168
170,0.49643505,230.33217406272888
171,0.5067884,231.0165514945984
172,0.48368227,231.70023608207703
173,0.45649052,232.38385367393494
174,0.45500994,233.06717491149902
175,0.4558984,233.7521984577179
176,0.4505943,234.4399733543396
177,0.4615444,235.15047335624695
178,0.5173427,235.85015177726746
179,0.52092505,236.5325894355774
180,0.50670433,237.89275860786438
181,0.50068796,238.5765826702118
182,0.50620866,239.26246166229248
183,0.5194894,239.94543981552124
184,0.49925935,240.63144636154175
185,0.48355067,241.31633305549622
186,0.4853226,242.0036313533783
187,0.4758861,242.6860020160675
188,0.41514635,243.3717963695526
189,0.4470265,244.05674767494202
190,0.41995633,245.41244769096375
191,0.43301785,246.09907007217407
192,0.43732762,246.78150939941406
193,0.4402517,247.4640622138977
194,0.42421544,248.15304136276245
195,0.34581304,248.83416843414307
196,0.38281107,249.5171754360199
197,0.39502668,250.20237016677856
198,0.48464358,250.89211559295654
199,0.48764384,251.57879853248596
200,0.52105546,252.9378559589386
201,0.5262841,253.64686846733093
202,0.5100132,254.33731818199158
203,0.5453141,255.02416801452637
204,0.57150376,255.71030235290527
205,0.57683694,256.4014525413513
206,0.5788963,257.09512400627136
207,0.58678436,257.78464937210083
208,0.5550202,258.46760296821594
209,0.58880603,259.1508138179779
210,0.5881977,260.5261538028717
211,0.5959672,261.20942282676697
212,0.5960041,261.8945963382721
