Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.045488442693437846,0.0,118.99440993182361
0.2,-0.04453945991604827,0.0,119.32166942581534
0.3,-0.04355466801945756,0.0,118.54376790300012
0.4,-0.04352220892906189,0.0,119.41207074560225
0.6,-0.03905057907104492,0.0,117.73065361380577
0.7,-0.04299714213067835,0.0,119.18918735906482
0.8,-0.040969430045648056,0.0,119.14322345331311
0.9,-0.04221759523664202,0.0,118.52096640318632
