Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04850296889032636,0.0,119.2218808978796
0.2,-0.046211181581020354,0.0,118.22250363230705
0.3,-0.04764119414396064,0.0,119.44698545336723
0.4,-0.04437107389623469,0.0,119.77951239794493
0.6,-0.04121510897363935,0.0,118.34879792481661
0.7,-0.04101171049960824,0.0,118.69570202752948
0.8,-0.040776739760143,0.0,117.73249684646726
0.9,-0.04102500233539315,0.0,118.59402763284743
