Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06598038528505981,0.0011128313796883752,99.85504342913627
0.1,-0.039702868640851,0.0015598839382788981,-86.35328713655471
0.2,-0.033180770576637694,0.0008733085343022004,114.63895897865295
0.3,-0.03178952110807664,0.0011615942508698379,113.75684636831284
0.4,-0.02969455593311681,0.0015621214327639047,112.05279870033264
0.5,-0.03680067352093228,0.006918743047475273,108.91132175922394
0.6,-0.027658122154722565,0.006035290829725668,109.4181358218193
0.7,-0.022488291494426507,0.0011218122200702054,109.9087808251381
0.8,-0.022635562889814213,0.00099666722953052,109.0174732863903
0.9,-0.022732006862259742,0.0009285331139602326,108.0783609688282
1.0,-0.023472381964160773,0.001014252340214869,106.58256471157074
