Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.0662734748523479,0.0010019133216540084,119.29167953729629
0.1,-0.03819074098833977,0.0011430380985772584,-87.43969011306763
0.2,-0.0317791071547952,0.001460030554288783,-87.32453966736793
0.3,-0.03106655676263518,0.0017702451220162777,-28.086737197637557
0.4,-0.029038342841898483,0.0012401271063506602,-89.16153400540352
0.5,-0.027490565987216935,0.0011728374976396352,-9.420929861068725
0.6,-0.027056833770612493,0.0011049417499224153,-70.74195195436478
0.7,-0.02682313388800269,0.0019837866063219566,-72.6980420768261
0.8,-0.027322544620454935,0.001678930680794885,-74.07755912542343
0.9,-0.027964176071361146,0.002197572331673951,-34.72101175785065
1.0,-0.02996648607138764,0.001512129882636091,104.35102613568306
