Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.017792823,0.0037489305,-5.777225861093029
3,-0.012368623,0.0034054208,-5.976363633852452
4,-0.01037522,0.0035755457,-6.885241037327797
