Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.010944952,0.005679438,-3.4477018392586616
3,-0.00991906,0.005993493,-4.954513365100138
4,-0.013567026,0.0066246823,-8.614151160046458
