Lambda,Average Penalty,Penalty StdDev,Average Reward
0.1,-0.04705145939396698,0.0021019157753205176,-17.962706009546917
0.2,-0.04348051490875574,0.003145358664860098,-87.39744404951732
0.3,-0.02963398343777165,0.0014706995247919872,-22.142749110857647
0.4,-0.03166144787675861,0.001930203264398166,-89.1427459915479
0.6,-0.030324728518722522,0.0011387686225696563,-90.85652871926625
0.7,-0.030004611271968143,0.00038215523651927076,-25.697569251060486
0.8,-0.029840409488250046,0.0003732656387698428,-26.29541422923406
0.9,-0.030730153598809252,0.00048509585043858474,105.72642997900645
