Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.0462844309053923,0.0,115.80980116128922
0.2,-0.04039496845669217,0.0,-87.84840738773346
0.3,-0.0280534029006958,0.0,-89.9702382683754
0.4,-0.02919295832917497,0.0,-89.16312175989151
0.6,-0.030113767636449712,0.0,-91.18201613426208
0.7,-0.030036723002409324,0.0,-92.64531081914902
0.8,-0.030184058042672966,0.0,-93.2841477394104
0.9,-0.031415950961229275,0.0,105.76460540294647
