Lambda,Average Penalty,Penalty StdDev,Average Reward
2,-0.008536747,9.313226e-10,-4.820574234379455
3,-0.0071621686,0.0,-5.664850678667426
4,-0.0053542713,0.0004107887,-6.713963012530003
