Lambda,Average Penalty,Standard Deviation,Average Reward
1,-0.017613504,0.008757236,-3.982302786340006
2,-0.014773491,0.0072561633,-4.822073896648362
3,-0.01181904,0.005949153,-5.415669659706764
4,-0.009718839,0.005812002,-6.330456576833967
5,-0.00902027,0.0039962707,-7.890548931062222
