Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.012696182,0.0066686827,-4.273194777400931
3,-0.012729947,0.0054936633,-5.9119327598647216
4,-0.010236208,0.0046668607,-6.890817895343061
