iter,ot_cost,elapsed_time
0,2.3811717,30.805078744888306
1,1.8551745,43.14142107963562
2,1.3827797,43.7274444103241
3,1.0047646,44.31999087333679
4,0.5280596,44.90868663787842
5,0.27505946,45.4961302280426
6,0.07669616,46.08321475982666
7,-0.03369081,46.67947959899902
8,-0.09876943,47.26743721961975
9,-0.036732078,47.726569175720215
10,0.061959743,64.03148007392883
11,0.1533162,64.62724924087524
12,0.26176733,65.24475955963135
13,0.3607744,65.83156895637512
14,0.3997931,66.4166886806488
15,0.44711834,67.00396513938904
16,0.50997937,67.58925724029541
17,0.5762824,68.17620539665222
18,0.64548546,68.76088428497314
19,0.69082546,69.3462426662445
20,0.7401019,85.60901975631714
21,0.75711286,86.20561051368713
22,0.81084096,86.79206228256226
23,0.8747171,87.37822031974792
24,0.9037609,87.96983051300049
25,0.9160983,88.55407524108887
26,0.92813843,89.1393563747406
27,0.98695916,89.72404336929321
28,0.97401005,90.30847001075745
29,1.0084426,90.89308333396912
30,1.0360096,92.04970335960388
31,1.1147747,92.65409851074219
32,1.0761087,93.23987531661987
33,0.49510816,93.82749891281128
34,1.1353099,94.41436815261841
35,1.1216722,94.99906635284424
36,1.1654742,95.58744263648987
37,1.197054,96.17253088951111
38,1.2555813,96.75709247589111
39,1.2596784,97.3418185710907
40,1.2297778,98.50883483886719
41,1.2626157,99.09436511993408
42,1.3343065,99.67935919761658
43,1.3089393,100.26394009590149
44,1.3084321,100.84921884536743
45,1.2958226,101.43545937538147
46,1.2877588,102.0210268497467
47,1.2299335,102.60642790794373
48,1.2525766,103.19508862495422
49,1.2076145,103.78008675575256
50,1.1637402,104.94343852996826
51,1.1558993,105.54277896881104
52,1.1901789,106.13524675369263
53,1.1383512,106.72034096717834
54,1.1369929,107.31425309181213
55,1.1335485,107.89890360832214
56,1.110273,108.4837236404419
57,1.1068244,109.07097053527832
58,1.140352,110.69352507591248
59,1.1378367,111.27938532829285
60,1.1375002,112.44375443458557
61,1.1414034,113.03062319755554
62,1.1368537,113.61670637130737
63,1.1318431,114.20251202583313
64,1.1520295,114.79150700569153
65,1.1652977,115.380544424057
66,1.174919,115.97008419036865
67,1.1744621,116.56224131584167
68,1.1922507,117.14789247512817
69,1.2048568,117.73311972618103
70,1.2025813,118.91781520843506
71,1.2089255,119.51253128051758
72,1.2156109,120.10112833976746
73,1.211523,120.68831086158752
74,1.2150205,121.27495670318604
75,1.2198462,121.86472415924072
76,1.2121663,122.45000505447388
77,1.2397127,123.03734827041626
78,1.2458699,123.62260293960571
79,0.9037907,124.20990228652954
80,1.190784,125.37079429626465
81,1.2254667,125.96135234832764
82,1.2375193,126.54679083824158
83,1.2505097,127.13085794448853
84,1.230997,127.71827721595764
85,1.2257326,128.30797624588013
86,1.2425131,128.89551043510437
87,1.2279024,129.48133659362793
88,1.2697703,130.0662350654602
89,1.3225114,130.65059661865234
90,1.3086045,131.8163902759552
91,1.3069539,132.40465021133423
92,1.2711608,132.99776601791382
93,1.2804779,133.58801817893982
94,1.2978426,134.17548274993896
95,1.3254347,134.7718322277069
96,1.322254,135.3637673854828
97,1.3283236,135.96508955955505
98,1.3305361,136.55813550949097
99,1.3289925,137.1475887298584
100,1.3277768,138.3156943321228
101,1.331794,138.92554569244385
102,1.322297,139.51273727416992
103,1.1437938,140.09746503829956
104,1.3476624,140.68386888504028
105,1.3485386,141.27354335784912
106,1.352123,141.85973525047302
107,1.3529943,142.44555950164795
108,1.3552886,143.03613448143005
109,1.2759417,143.62046575546265
110,1.3637555,144.79949355125427
111,1.3712322,145.39407801628113
112,1.3695023,145.98815536499023
113,1.3722945,146.58142161369324
114,1.3789217,147.16974925994873
115,1.37046,147.75691437721252
116,1.3702565,148.3635232448578
117,1.3598224,148.94987082481384
118,1.3782665,149.53485369682312
119,1.3858833,150.12803292274475
120,1.3926957,151.29714393615723
121,1.3920751,151.90225553512573
122,1.3845475,152.49570679664612
123,1.3399645,153.0851447582245
124,1.3800234,153.67615127563477
125,1.3848858,154.2615668773651
126,1.3750026,154.84916067123413
127,1.3909608,155.450834274292
128,1.3837543,156.03560996055603
129,1.3776367,156.62479758262634
130,1.3719218,157.79749083518982
131,1.3941227,158.38559651374817
132,1.3991551,158.97689008712769
133,1.3758847,159.56745624542236
134,1.3907764,160.1538324356079
135,1.4026527,160.743234872818
136,1.399314,161.33618593215942
137,1.4148117,161.9217185974121
138,1.411964,162.51702618598938
139,1.376279,163.11485862731934
140,1.3817234,164.2763741016388
141,1.4202634,164.86157131195068
142,1.4216889,165.4475452899933
143,-67.24914,166.03566980361938
144,1.4226865,166.62924909591675
145,1.4164088,167.21377205848694
146,1.4285331,167.80196499824524
147,1.4200156,168.38778424263
148,1.4159276,168.97372913360596
149,1.3965187,169.55873084068298
150,1.3956873,170.72504043579102
151,1.3913479,171.32425832748413
152,1.382577,171.91284704208374
153,1.387007,172.49750089645386
154,1.3883126,173.0822823047638
155,1.384751,173.66647744178772
156,1.3799313,174.25093245506287
157,1.37504,174.83601593971252
158,1.3747169,175.4273431301117
159,1.372098,176.01231026649475
160,1.3763304,177.1913299560547
161,1.3699483,177.7799587249756
162,1.3700392,178.37754845619202
163,1.3737957,178.9658191204071
164,1.3755885,179.55106401443481
165,1.3789259,180.13741421699524
166,1.378275,180.72213459014893
167,1.381856,181.31182432174683
168,1.3809656,181.89629673957825
169,1.3842888,182.49066472053528
170,1.3839644,183.65492177009583
171,1.3896658,184.2408676147461
172,1.3790836,184.82698559761047
173,1.403439,185.4231469631195
174,1.4063028,186.0118968486786
175,1.4101294,186.60189867019653
176,1.4150468,187.19036102294922
177,1.4115698,187.77594804763794
178,1.419609,188.36387491226196
179,1.4205257,188.95012736320496
180,1.4250419,190.10932326316833
181,1.4327786,190.6950089931488
182,1.4384784,191.28350853919983
183,1.4377662,191.87302994728088
184,1.4404426,192.4685354232788
185,1.4414744,193.05643844604492
186,1.4409707,193.64224982261658
187,1.4371984,194.2313859462738
188,1.4439181,194.81624221801758
189,1.4494901,195.40648937225342
190,1.4503349,196.56392121315002
191,1.4499145,197.15046000480652
192,1.4530814,197.73965740203857
193,1.4505982,198.32792782783508
194,1.4484382,198.91282176971436
195,1.455565,199.4966335296631
196,1.4553461,200.0815567970276
197,1.4594088,200.67679810523987
198,1.4647052,201.2670087814331
199,1.8357854,201.85093355178833
200,1.4556342,203.0158462524414
201,1.4561285,203.62038207054138
202,1.4562463,204.2079405784607
203,1.4676341,204.7939214706421
204,1.4808314,205.38852953910828
205,1.4863988,205.9889051914215
206,1.4940879,206.58113813400269
207,1.4934449,207.1715009212494
208,1.503842,207.75648307800293
209,1.5001879,208.34702467918396
210,1.500505,209.50911450386047
211,1.502576,210.10111618041992
212,1.5027788,210.68990516662598
213,1.4925451,211.27680611610413
214,1.5031335,211.8706510066986
215,1.506906,212.4573585987091
216,1.5059445,213.04275155067444
217,1.5079454,213.6344826221466
218,1.4892588,214.22252655029297
219,1.5111208,214.8163549900055
220,1.5068558,215.99170684814453
221,1.5034143,216.57709288597107
222,1.5058657,217.1614646911621
223,1.5045289,217.75048923492432
224,1.5016167,218.33738255500793
225,1.5108948,218.92831587791443
226,1.5126529,219.51418089866638
227,1.5161656,220.09962248802185
228,1.5155044,220.68657398223877
