Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.012016785,0.0045933286,-4.281006823806092
3,-0.013624063,0.0050342255,-6.768200506828725
4,-0.009443527,0.0048754495,-5.95019074305892
