Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.014593589,0.0043737395,-5.5449240114307035
3,-0.011458871,0.0041641193,-6.37369679864496
4,-0.008026816,0.0033988398,-5.331707470957189
