Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.012506163,0.0065562613,-4.199274336872622
3,-0.013437005,0.0038702348,-6.222835678514093
4,-0.010003867,0.0055209203,-7.501881112530827
