Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.05061201407359196,0.0,-84.1517745256424
0.2,-0.04738167157539955,0.0,-86.10826683044434
0.3,-0.03363737222310659,0.0,-88.47446340322495
0.4,-0.0359328602041517,0.0,112.27448838949203
0.6,-0.03485469847190671,0.0,-91.59723377227783
0.7,-0.03450869902586325,0.0,-93.51370376348495
0.8,-0.032021140440916404,0.0,106.1859644651413
0.9,-0.033767517222914586,0.0,104.87825393676758
