Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.054301108419895175,0.0,118.49758617579937
0.2,-0.05137058729078711,0.0,-81.53691527247429
0.3,-0.04859345725604466,0.0,119.05992910265923
0.4,-0.047488193179285806,0.0,119.51531188935041
0.6,-0.04557150991066643,0.0,120.21534264832735
0.7,-0.04523556870083476,0.0,118.79574139043689
0.8,-0.04363485346449182,0.0,120.47419628873467
0.9,-0.046473477197730026,0.0,120.143221729988
