Lambda,Average Penalty,Penalty StdDev,Average Reward
0.1,-0.046584284295228706,0.003197839028790134,-22.38658892470412
0.2,-0.04413814639890381,0.002419864527704824,-42.76447228441248
0.3,-0.043886350968726666,0.0024563933059865944,-12.453497692430393
0.4,-0.042225352262973956,0.0025846116088715197,68.84045302558225
0.6,-0.040934849219688776,0.0019478505266301517,119.30363398299087
0.7,-0.04106236893479126,0.0019502210435099548,109.08380386703648
0.8,-0.04300197513255479,0.012561531886911722,97.47656570812687
0.9,-0.041190509499557756,0.006101607109040427,118.4143430616139
