Lambda,Average Penalty,Penalty StdDev,Average Reward
0.1,-0.04424231820897037,0.0010233932141066146,116.86216875314713
0.2,-0.04000121174815806,0.0011669966036960595,114.60485733747483
0.3,-0.032488834641738705,0.00039966280850045084,113.22296950817108
0.4,-0.03279941117021289,0.0009042852094082866,112.00848013162613
0.6,-0.024772042601837418,0.0010326253457840413,110.82507447004318
0.7,-0.028004883724254564,0.0006711045991553958,108.85566172599792
0.8,-0.023559531591149166,0.0004290146713092935,109.17884026765823
0.9,-0.022213881079441868,0.0013540972246162764,108.4675765633583
