Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.016439512,0.0064736195,-4.8721260499442
3,-0.014015766,0.0051068496,-7.673774421215057
4,-0.012244636,0.0072242124,-7.716767724277451
