Lambda,Average Penalty,Standard Deviation,Average Reward
2,-0.0137578575,0.0057851495,-4.613873160700313
3,-0.010599308,0.003446018,-5.132340231956914
4,-0.012567943,0.0034675328,-8.195471937954427
