Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.043182764947414395,0.0,-82.71477322466671
0.2,-0.04053269944539884,0.0,-82.33288960531354
0.3,-0.038463966968732,0.0,117.14234344661236
0.4,-0.03882519404093424,0.0,-84.3179424777627
0.6,-0.038399574233264455,0.0,118.2173508182168
0.7,-0.03893672865490581,0.0,118.81186510622501
0.8,-0.037489972835363344,0.0,118.9528497941792
0.9,-0.037264755368232726,0.0,117.63216295093298
