Lambda,Average Penalty,Penalty StdDev,Average Reward
0.1,-0.04603116476791879,0.005039731086498949,44.687839186211164
0.2,-0.04531649441201869,0.006332229033884867,76.31976693986277
0.3,-0.04457831055487416,0.0054011925892725795,97.19598764755861
0.4,-0.04458754423683052,0.005569964671077024,86.52205021816648
0.6,-0.04283658069195823,0.007269087109858644,108.04426180473284
0.7,-0.04258463709565927,0.006662263286394457,107.72613782238362
0.8,-0.04277513967823741,0.006831052295374515,107.35821080070578
0.9,-0.04151330595897159,0.004595281578452637,107.67649461961761
