Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.043774791252918735,0.0,117.75484891049564
0.2,-0.04292238828463432,0.0,-83.6239261366427
0.3,-0.04148508406974174,0.0,-83.98606511577964
0.4,-0.041910275434836365,0.0,-83.40274813771248
0.6,-0.040436157366124596,0.0,-83.06039640307426
0.7,-0.04092719583284287,0.0,-81.82378195226192
0.8,-0.03879041243822147,0.0,-83.96802832186222
0.9,-0.04104082499231611,0.0,-82.08087328076363
