Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.05091465973272556,0.0,-81.46959437429905
0.2,-0.04502267715258476,0.0,-83.13486364856362
0.3,-0.04543790148525703,0.0,-82.21668341383338
0.4,-0.040990774448101334,0.0,117.17477467656136
0.6,-0.03901171542349316,0.0,118.3427323163487
0.7,-0.04200636810726589,0.0,119.61067922413349
0.8,-0.04122494265090588,0.0,118.4493536055088
0.9,-0.041639077663421634,0.0,119.12036195397377
