Lambda,Average Penalty,Standard Deviation,Average Reward
0.1,-0.04723140911052102,0.0,-83.66239596903324
0.2,-0.04498464167118073,0.0,-82.54000834003091
0.3,-0.043438269903785305,0.0,-84.28162315208465
0.4,-0.03964255641146404,0.0,-81.87045965343714
0.6,-0.04218789416810741,0.0,-79.76149293035269
0.7,-0.03774510012116543,0.0,-81.3360593765974
0.8,-0.037467709807462474,0.0,119.01114891469479
0.9,-0.0388937467752501,0.0,118.90623023547232
