Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06587144336776997,0.0007716387721577117,119.81608512997627
0.1,-0.03931941025078567,0.0014162759398235868,-85.90585892796517
0.2,-0.03588947139733558,0.001140493324251617,-46.80831007361412
0.3,-0.033583940939204325,0.0018629289432085965,-67.68758831620217
0.4,-0.03177396018578976,0.001566161447921608,112.27353454232215
0.5,-0.02808698896941758,0.001230266732931086,111.49395294785499
0.6,-0.02727296884966318,0.0011781294034997102,110.0933469414711
0.7,-0.02751488337597504,0.0012578288994044792,109.14048094749451
0.8,-0.0278329352808403,0.0013393500628716521,107.61670310497284
0.9,-0.02795128467191031,0.0018498739638001251,106.36725180745125
1.0,-0.02804703802263785,0.0013431619750502856,105.01514432430267
