Lambda,Average Penalty,Standard Deviation,Average Reward
0.0,-0.06555208582726736,0.0010771129540452925,119.28415455420811
0.1,-0.038633533497191154,0.0013164046332063803,-86.17380505800247
0.2,-0.03475425362439385,0.0013589284393482307,-87.67994797229767
0.3,-0.031211258945107855,0.0010731204298091894,-88.07011157274246
0.4,-0.03024977349357338,0.001775436997719667,-88.51349691549937
0.5,-0.027607390954281354,0.0018533149551030297,111.19526475667953
0.6,-0.02807645782712818,0.0006660525005399591,110.32106278340022
0.7,-0.027220884341049967,0.0011226269291148626,109.72846964995067
0.8,-0.02843006519021803,0.0018397602559308837,107.36625089248021
0.9,-0.02882418779924888,0.0008897744043110985,105.87094461917877
1.0,-0.02674834356079522,0.0015699093601776544,105.33160223563512
